file,file_size_mb,num_entities,processed_revisions,avg_revisions_per_entity,file_reading_sec,total_process_time_sec,peak_memory_mb
wikidatawiki-20250601-pages-meta-history17.xml-p31364692p31440498.bz2,645.8900461196899,71208,1495741,21.0052381754859,3589.279160261154,4228.590201616287,22683.66796875
wikidatawiki-20250601-pages-meta-history23.xml-p56589184p56591005.bz2,4195.105623245239,1474,54921,37.25983717774763,1847.1055645942688,2158.373309135437,57650.9296875
wikidatawiki-20250601-pages-meta-history19.xml-p36509328p36531730.bz2,762.5632419586182,22321,504073,22.58290399175664,1644.7262525558472,2038.1282141208649,25551.1953125
wikidatawiki-20250601-pages-meta-history19.xml-p38975920p38999056.bz2,728.6516132354736,23086,537071,23.263926189032315,1629.1458356380463,2144.5806171894073,32885.0546875
wikidatawiki-20250601-pages-meta-history22.xml-p55596317p55671703.bz2,600.8100595474243,72640,1482837,20.413504955947136,1649.638652086258,1949.2672822475433,31617.5625
wikidatawiki-20250601-pages-meta-history18.xml-p35809328p35836891.bz2,781.2703294754028,26184,577721,22.063893981057134,1614.5778493881226,2454.1237626075745,26252.3671875
wikidatawiki-20250601-pages-meta-history6.xml-p5232889p5263690.bz2,479.45276641845703,26851,1498179,55.79602249450672,936.360732793808,1471.2735874652863,25641.48046875
wikidatawiki-20250601-pages-meta-history19.xml-p37159949p37192456.bz2,767.966869354248,31998,595982,18.625601600100005,1860.8457350730896,2721.29128074646,29135.66015625
wikidatawiki-20250601-pages-meta-history23.xml-p60027771p60120016.bz2,737.6293840408325,90754,1481334,16.322520219494457,1736.6451578140259,2042.5640337467194,40264.296875
wikidatawiki-20250601-pages-meta-history6.xml-p4501190p4530740.bz2,468.6305322647095,27474,1499300,54.57159496251001,915.7283515930176,1355.3875141143799,31876.34375
wikidatawiki-20250601-pages-meta-history26.xml-p82191473p82261904.bz2,416.6090850830078,70376,1499877,21.312336592020007,1402.3555841445923,1627.9225113391876,25683.3671875
wikidatawiki-20250601-pages-meta-history9.xml-p12698348p12754296.bz2,382.0823268890381,54091,1496999,27.67556525115084,1000.0935978889465,1190.6439008712769,33257.42578125
wikidatawiki-20250601-pages-meta-history27.xml-p102660215p102767788.bz2,1109.4388961791992,83531,1445909,17.30984903808167,1948.9516298770905,2104.1230092048645,31000.9140625
wikidatawiki-20250601-pages-meta-history27.xml-p90211986p90302853.bz2,1143.1217002868652,90110,1049508,11.646964820774608,2835.3330817222595,3046.703622817993,74460.296875
wikidatawiki-20250601-pages-meta-history25.xml-p69280127p69414644.bz2,669.691442489624,134241,1498560,11.163206471942253,2643.751789331436,2926.2625868320465,25790.87890625
wikidatawiki-20250601-pages-meta-history21.xml-p46163340p46238144.bz2,745.1306781768799,74403,1144024,15.376046664785022,2608.567959547043,2994.170056581497,29116.4296875
wikidatawiki-20250601-pages-meta-history22.xml-p55088361p55145996.bz2,1326.2290134429932,57079,996861,17.46458417281312,2247.4061863422394,2772.5885615348816,41099.67578125
wikidatawiki-20250601-pages-meta-history14.xml-p24018296p24026461.bz2,1353.732946395874,7842,437795,55.82695740882428,1761.906971693039,4220.74094748497,60172.73828125
wikidatawiki-20250601-pages-meta-history10.xml-p16186844p16214569.bz2,361.47124004364014,26501,1480661,55.87189162673106,594.4821166992188,829.460654258728,26047.55859375
wikidatawiki-20250601-pages-meta-history27.xml-p103734227p103830361.bz2,441.7766389846802,76422,1475671,19.30950511632776,1031.4491617679596,1165.3817863464355,24552.20703125
wikidatawiki-20250601-pages-meta-history23.xml-p57531066p57575707.bz2,2861.8963108062744,44116,664579,15.06435306918125,2079.7127134799957,2224.149088382721,42501.6796875
wikidatawiki-20250601-pages-meta-history22.xml-p51616597p51690586.bz2,976.7852602005005,73650,1309747,17.78339443312967,2756.926889181137,3144.806763648987,35704.203125
wikidatawiki-20250601-pages-meta-history3.xml-p1209391p1224148.bz2,871.1943082809448,14428,1180230,81.80135846964237,1763.0752124786377,1765.1872098445892,57265.27734375
wikidatawiki-20250601-pages-meta-history27.xml-p112592443p112758345.bz2,1030.640995979309,143781,1452416,10.101585049484981,1352.8324275016785,1431.5214929580688,26865.37109375
wikidatawiki-20250601-pages-meta-history22.xml-p51690587p51727335.bz2,1265.782579421997,36558,645074,17.645221292193227,1789.0512869358063,2362.1446483135223,31190.34765625
wikidatawiki-20250601-pages-meta-history16.xml-p28447455p28536316.bz2,313.28793239593506,88802,1499988,16.891376320353146,916.4036302566528,1018.7397925853729,33136.4765625
wikidatawiki-20250601-pages-meta-history21.xml-p47879481p47927478.bz2,740.1721458435059,47956,1046798,21.828300942530653,1584.8577604293823,1854.1220133304596,29381.453125
wikidatawiki-20250601-pages-meta-history25.xml-p68136655p68275663.bz2,741.2949666976929,138664,1498974,10.810116540702706,2136.4027285575867,2254.044146299362,56498.5859375
wikidatawiki-20250601-pages-meta-history16.xml-p27137229p27203461.bz2,309.1125068664551,62169,1497829,24.092859785423602,1340.9027724266052,1534.5695588588715,4634.15234375
wikidatawiki-20250601-pages-meta-history27.xml-p101102899p101203759.bz2,377.177321434021,95271,1471936,15.449990028445173,1682.3598053455353,1864.54123711586,4398.73828125
wikidatawiki-20250601-pages-meta-history27.xml-p103135939p103274545.bz2,361.55591106414795,136231,1491703,10.949805844484736,2014.3442125320435,2122.7243468761444,4789.00390625
wikidatawiki-20250601-pages-meta-history1.xml-p362637p369831.bz2,1124.0778121948242,7056,870209,123.32893990929705,1537.0800352096558,2361.0667288303375,33566.90625
wikidatawiki-20250601-pages-meta-history5.xml-p3369787p3398832.bz2,566.0622215270996,27330,1498389,54.8257958287596,1698.5852212905884,2606.958485364914,15635.9375
wikidatawiki-20250601-pages-meta-history27.xml-p94879922p95007341.bz2,959.12073802948,124853,1473231,11.799724475983757,2994.96923494339,3241.5895676612854,16584.2734375
wikidatawiki-20250601-pages-meta-history11.xml-p17550003p17598314.bz2,1258.3831434249878,43543,1447514,33.24332269251085,1231.5337278842926,1680.0151195526123,12332.4140625
wikidatawiki-20250601-pages-meta-history6.xml-p4589616p4626719.bz2,521.7703142166138,33651,1498385,44.52720572939883,1120.6444935798645,1454.755711555481,12663.11328125
wikidatawiki-20250601-pages-meta-history23.xml-p56426111p56426773.bz2,3972.658281326294,639,28260,44.225352112676056,1669.0703029632568,1802.497742652893,17667.26953125
wikidatawiki-20250601-pages-meta-history19.xml-p36226619p36298945.bz2,829.2144441604614,70685,1049036,14.840998797481785,3474.006618976593,3827.952700614929,12376.90625
wikidatawiki-20250601-pages-meta-history9.xml-p11802733p11837626.bz2,373.31721687316895,31711,1499727,47.29358897543439,977.4163970947266,1198.3264682292938,26553.390625
wikidatawiki-20250601-pages-meta-history17.xml-p31583305p31655552.bz2,582.2886638641357,69738,1462537,20.97188046689036,1052.9764804840088,1196.5676403045654,16486.57421875
wikidatawiki-20250601-pages-meta-history21.xml-p46314831p46395192.bz2,764.5909357070923,80119,1192916,14.88930216303249,4182.299750328064,4468.329400062561,8513.96875
wikidatawiki-20250601-pages-meta-history27.xml-p88441317p88495913.bz2,1774.5033121109009,54204,734511,13.550863404914766,3206.691659450531,4518.275282382965,60726.21484375
wikidatawiki-20250601-pages-meta-history19.xml-p36945689p36961971.bz2,794.2482299804688,16266,453464,27.8780277880241,1506.795343875885,2316.544668674469,29401.09765625
wikidatawiki-20250601-pages-meta-history23.xml-p59639885p59710013.bz2,2958.5023050308228,69284,1185309,17.107975867444143,4325.087159872055,4654.845048666,40847.77734375
wikidatawiki-20250601-pages-meta-history27.xml-p104781464p104848801.bz2,646.0432710647583,65310,1490358,22.819751952227836,1225.816227197647,1226.6046781539917,18770.046875
wikidatawiki-20250601-pages-meta-history9.xml-p11605702p11662703.bz2,562.4466524124146,45076,1497620,33.22433223888544,1045.9629817008972,1253.342038154602,18938.33984375
wikidatawiki-20250601-pages-meta-history25.xml-p67592497p67692117.bz2,670.8810749053955,96677,1258819,13.020873630749817,2296.4582874774933,2568.3466606140137,10003.07421875
wikidatawiki-20250601-pages-meta-history14.xml-p24269365p24310805.bz2,698.2547225952148,40065,1491953,37.23831274179459,2072.6055641174316,2557.656951904297,11320.65234375
wikidatawiki-20250601-pages-meta-history18.xml-p31892104p31912773.bz2,1751.9477739334106,20627,261563,12.680612789062879,1638.28266787529,2886.412487745285,109123.28125
wikidatawiki-20250601-pages-meta-history19.xml-p38754316p38778781.bz2,713.1641321182251,24446,582081,23.810889307044096,1539.6701254844666,2646.8729240894318,32203.9921875
wikidatawiki-20250601-pages-meta-history4.xml-p2519284p2536670.bz2,755.8492231369019,17040,1499808,88.0169014084507,1580.6413159370422,1911.6434235572815,17116.1171875
wikidatawiki-20250601-pages-meta-history27.xml-p95748981p95900026.bz2,937.2702445983887,144348,1482419,10.269757807520714,1448.57861495018,1624.664389848709,29404.875
wikidatawiki-20250601-pages-meta-history18.xml-p35167830p35189152.bz2,748.1909742355347,21302,508811,23.885597596469815,1559.5572905540466,2639.4964768886566,27492.27734375
wikidatawiki-20250601-pages-meta-history9.xml-p13208321p13253429.bz2,546.7501487731934,32108,1498876,46.682322162700885,1158.8574068546295,1713.2583663463593,18610.94140625
wikidatawiki-20250601-pages-meta-history19.xml-p39186886p39228707.bz2,810.9215230941772,41460,889864,21.46319343945972,2029.5604572296143,2892.2330877780914,34601.5078125
wikidatawiki-20250601-pages-meta-history27.xml-p89954985p90082890.bz2,1054.238935470581,127306,1430336,11.235417026691593,3046.3351809978485,3249.2057218551636,18068.8515625
wikidatawiki-20250601-pages-meta-history3.xml-p1246110p1266861.bz2,859.1091833114624,20088,1500391,74.69090999601752,1569.7981534004211,1975.605747461319,18804.23046875
wikidatawiki-20250601-pages-meta-history1.xml-p338979p347702.bz2,986.9057340621948,8598,975905,113.50372179576645,1601.857055902481,1843.251323223114,16984.9609375
wikidatawiki-20250601-pages-meta-history3.xml-p1527230p1546531.bz2,653.4987297058105,18950,1500450,79.17941952506597,1319.2207534313202,1499.314424276352,40689.02734375
wikidatawiki-20250601-pages-meta-history20.xml-p40442970p40470651.bz2,741.8082895278931,27443,822508,29.971504573115183,1585.1618077754974,2382.9903264045715,40134.4921875
wikidatawiki-20250601-pages-meta-history27.xml-p119199438p119452562.bz2,594.2633829116821,243029,1460511,6.009616136345868,2406.542156457901,2504.2015421390533,28165.37890625
wikidatawiki-20250601-pages-meta-history6.xml-p6013177p6046948.bz2,499.22178649902344,28605,1500006,52.43859465128474,922.6461980342865,1255.7827606201172,17967.88671875
wikidatawiki-20250601-pages-meta-history3.xml-p1546532p1566882.bz2,793.8856515884399,19924,1500872,75.32985344308372,1599.2642049789429,1601.0953254699707,26854.2109375
wikidatawiki-20250601-pages-meta-history7.xml-p7407543p7476434.bz2,463.1209306716919,35217,1499693,42.5843484680694,1058.5641939640045,1340.1433420181274,18390.96875
wikidatawiki-20250601-pages-meta-history26.xml-p82492077p82635997.bz2,890.250864982605,143369,1455723,10.153680363258445,3005.1447587013245,3179.637420654297,18338.06640625
wikidatawiki-20250601-pages-meta-history21.xml-p46849244p46937797.bz2,678.9333667755127,88338,1497868,16.956100432429984,2799.250172138214,3249.142425775528,18776.5390625
wikidatawiki-20250601-pages-meta-history10.xml-p14269760p14476438.bz2,1331.7577123641968,106761,1475554,13.821095718473975,869.9550523757935,894.6523563861847,23306.08984375
wikidatawiki-20250601-pages-meta-history25.xml-p67804181p67917874.bz2,733.3251419067383,112701,1334904,11.844650890409136,2223.189291238785,2449.403144598007,14230.40234375
wikidatawiki-20250601-pages-meta-history3.xml-p1329461p1350936.bz2,785.8219985961914,20888,1498754,71.75191497510532,1585.9269921779633,1590.86607670784,39013.078125
wikidatawiki-20250601-pages-meta-history23.xml-p56828097p56828956.bz2,4140.2395277023315,859,29599,34.457508731082655,1866.1085546016693,2014.6790459156036,47891.01171875
wikidatawiki-20250601-pages-meta-history3.xml-p1630734p1651051.bz2,646.667628288269,19916,1500040,75.31833701546495,1258.826042175293,1751.5421614646912,18766.78515625
wikidatawiki-20250601-pages-meta-history2.xml-p796121p808198.bz2,888.5806360244751,11647,1218468,104.61646775993817,1607.0230076313019,1865.4656760692596,16755.96875
wikidatawiki-20250601-pages-meta-history6.xml-p5486900p5534955.bz2,470.76826000213623,39661,1500274,37.82743753309296,830.8304250240326,1170.1236727237701,18513.1953125
wikidatawiki-20250601-pages-meta-history4.xml-p2536671p2557589.bz2,603.3610067367554,20423,1500796,73.4855799833521,1155.0274543762207,1610.518669128418,21823.14453125
wikidatawiki-20250601-pages-meta-history7.xml-p6052572p6089610.bz2,481.68663597106934,31327,1499563,47.86806907779232,881.9723427295685,1181.9779086112976,19497.18359375
wikidatawiki-20250601-pages-meta-history14.xml-p23971696p24018295.bz2,791.1792917251587,46057,1354758,29.414812080682633,1674.4487369060516,4047.0010974407196,40500.265625
wikidatawiki-20250601-pages-meta-history27.xml-p102767789p102840153.bz2,321.37101459503174,69518,1488377,21.409951379498835,769.9610333442688,881.9252007007599,20173.79296875
wikidatawiki-20250601-pages-meta-history24.xml-p61684558p61783229.bz2,537.5953674316406,96090,1473266,15.332146945571859,1949.7999079227448,2201.318876028061,20332.20703125
wikidatawiki-20250601-pages-meta-history1.xml-p3494p5244.bz2,1400.8783264160156,1645,576885,350.6899696048632,1649.5474014282227,1657.577347278595,19447.953125
wikidatawiki-20250601-pages-meta-history25.xml-p66302191p66440364.bz2,481.2464962005615,111831,1136029,10.158444438483068,1673.9108228683472,1869.5442607402802,18747.46875
wikidatawiki-20250601-pages-meta-history5.xml-p4340234p4399348.bz2,378.4104347229004,53864,1495200,27.758799940591118,835.6372437477112,990.7956624031067,19649.5078125
wikidatawiki-20250601-pages-meta-history26.xml-p86844944p86888675.bz2,1280.2204608917236,43454,652242,15.00994154738344,1750.5593407154083,2009.6752815246582,63698.4453125
wikidatawiki-20250601-pages-meta-history19.xml-p38558781p38583038.bz2,739.005352973938,24232,550645,22.723877517332454,1501.2973837852478,2446.711096763611,27277.91796875
wikidatawiki-20250601-pages-meta-history21.xml-p46238145p46314830.bz2,778.7653827667236,76340,1105123,14.476329578202778,2979.634285211563,3241.7697257995605,17244.453125
wikidatawiki-20250601-pages-meta-history26.xml-p86363342p86423149.bz2,1215.7883138656616,59573,869875,14.601833045171471,2053.877187728882,3125.091641187668,67353.8671875
wikidatawiki-20250601-pages-meta-history26.xml-p78512003p78594842.bz2,793.5352001190186,82585,1277684,15.471138826663438,1734.84494805336,1897.6694283485413,20385.390625
wikidatawiki-20250601-pages-meta-history3.xml-p1839621p1860290.bz2,659.1534805297852,20216,1497350,74.06757024139296,1261.5645728111267,1770.5594501495361,22793.66015625
wikidatawiki-20250601-pages-meta-history15.xml-p26069156p26117956.bz2,669.18212890625,48038,1494175,31.104021816062286,3427.9989473819733,4472.76137137413,38821.71484375
wikidatawiki-20250601-pages-meta-history23.xml-p56818764p56819023.bz2,4141.684778213501,260,24709,95.03461538461538,1802.710372686386,2148.0954263210297,45222.26171875
wikidatawiki-20250601-pages-meta-history13.xml-p20181627p20239315.bz2,446.67806243896484,53226,1468977,27.598861458685604,719.6622874736786,921.3665759563446,22113.43359375
wikidatawiki-20250601-pages-meta-history2.xml-p685059p694352.bz2,901.6000375747681,9008,1120372,124.37522202486679,1610.980497598648,2041.9744050502777,23145.0078125
wikidatawiki-20250601-pages-meta-history21.xml-p48797276p48862461.bz2,761.467794418335,65043,878457,13.505788478391219,3037.014221906662,3564.017977952957,50378.6328125
wikidatawiki-20250601-pages-meta-history19.xml-p37351603p37381819.bz2,753.0047225952148,30045,590500,19.65385255450158,1547.2519714832306,2202.0776057243347,24420.17578125
wikidatawiki-20250601-pages-meta-history27.xml-p117298423p117341914.bz2,305.0846652984619,42206,1493839,35.39399611429655,919.0604922771454,922.9182331562042,38903.375
wikidatawiki-20250601-pages-meta-history20.xml-p41940821p41985552.bz2,714.0589981079102,44679,835164,18.692540119519236,1877.7742583751678,2299.5236365795135,38713.30078125
wikidatawiki-20250601-pages-meta-history22.xml-p53336542p53406837.bz2,788.0351657867432,69646,1043985,14.989877379892599,2897.62548828125,3701.691591978073,19894.30078125
wikidatawiki-20250601-pages-meta-history7.xml-p7518772p7561480.bz2,449.9351921081543,33484,1498503,44.75280731095449,1077.6309370994568,1481.6595013141632,19671.68359375
wikidatawiki-20250601-pages-meta-history16.xml-p29250253p29251856.bz2,731.6029796600342,1462,271299,185.5670314637483,1620.1968247890472,1668.671234369278,20649.890625
wikidatawiki-20250601-pages-meta-history27.xml-p127714212p128185421.bz2,1197.89280128479,459417,1460840,3.179769142195435,3460.182583808899,3513.281236410141,35863.51171875
wikidatawiki-20250601-pages-meta-history12.xml-p17813968p17852452.bz2,485.9611577987671,32495,1496403,46.05025388521311,1032.1243188381195,1605.8056902885437,48887.3203125
wikidatawiki-20250601-pages-meta-history18.xml-p35047362p35071713.bz2,810.8375101089478,24335,504670,20.738442572426546,1629.2683682441711,2059.7552256584167,21302.75
wikidatawiki-20250601-pages-meta-history7.xml-p6778767p6829341.bz2,533.0631284713745,36252,1499566,41.36505572106366,886.7433845996857,951.4384617805481,21180.1953125
wikidatawiki-20250601-pages-meta-history1.xml-p28277p30529.bz2,1268.6896800994873,2190,530655,242.3082191780822,1712.3961670398712,1716.5689718723297,32480.76171875
wikidatawiki-20250601-pages-meta-history18.xml-p34865941p34908322.bz2,737.650294303894,42339,849760,20.070384279269703,2451.2809126377106,2914.8493144512177,24490.703125
wikidatawiki-20250601-pages-meta-history1.xml-p79352p82609.bz2,1089.1274785995483,3234,719457,222.46660482374767,1746.27969789505,1755.1744408607483,46498.19921875
wikidatawiki-20250601-pages-meta-history22.xml-p55446437p55501489.bz2,962.8320140838623,53741,1090091,20.284159208053442,1922.889858007431,2113.597697496414,39656.4609375
wikidatawiki-20250601-pages-meta-history19.xml-p37852240p37879246.bz2,762.2071342468262,26918,578804,21.50248904079055,1571.0262248516083,1970.4789583683014,35732.8828125
wikidatawiki-20250601-pages-meta-history23.xml-p56815801p56816151.bz2,4292.4800062179565,350,27830,79.51428571428572,1803.494618654251,2085.437970161438,47575.4921875
wikidatawiki-20250601-pages-meta-history18.xml-p32660516p32736345.bz2,802.7097682952881,73652,1292426,17.547738011187747,1715.6330904960632,2228.319666862488,20718.26953125
wikidatawiki-20250601-pages-meta-history7.xml-p6601312p6634376.bz2,485.0183115005493,27518,1499618,54.49589359691838,977.021767616272,1108.7717218399048,39202.7890625
wikidatawiki-20250601-pages-meta-history24.xml-p63114130p63114189.bz2,3857.263117790222,60,21232,353.8666666666667,1750.9904963970184,2068.6807057857513,50532.1796875
wikidatawiki-20250601-pages-meta-history1.xml-p310553p315924.bz2,1079.8196649551392,5312,785290,147.8332078313253,1655.8245708942413,1717.0330083370209,35574.12109375
wikidatawiki-20250601-pages-meta-history20.xml-p42910917p42955216.bz2,765.3674869537354,44005,850559,19.328689921599818,1809.3788270950317,2590.264286518097,29418.546875
wikidatawiki-20250601-pages-meta-history26.xml-p85838980p85864908.bz2,1973.3813953399658,25792,356611,13.826419044665013,2021.4186220169067,2943.561309337616,109906.66796875
wikidatawiki-20250601-pages-meta-history8.xml-p7995967p8033202.bz2,458.8089647293091,32006,1500028,46.86708742110854,831.5612268447876,1185.9022932052612,20136.1171875
wikidatawiki-20250601-pages-meta-history20.xml-p42034886p42082823.bz2,732.9198036193848,47837,911648,19.057382360934007,2087.6624019145966,2761.228034734726,37024.46875
wikidatawiki-20250601-pages-meta-history27.xml-p96999562p97144542.bz2,669.5043611526489,139857,1466102,10.482864640311176,1446.816793680191,1495.512969493866,25257.9296875
wikidatawiki-20250601-pages-meta-history20.xml-p43950290p43999314.bz2,981.87180519104,48738,974045,19.985329722188027,1664.8361744880676,2145.837067604065,21039.51171875
wikidatawiki-20250601-pages-meta-history26.xml-p86679572p86711943.bz2,2715.967311859131,25883,418530,16.17007302090175,2349.3136608600616,4171.881672382355,203138.36328125
wikidatawiki-20250601-pages-meta-history11.xml-p17172348p17193069.bz2,486.4716100692749,20050,1492847,74.45620947630923,848.6707761287689,1222.9877858161926,28843.859375
wikidatawiki-20250601-pages-meta-history7.xml-p7808510p7838096.bz2,234.68224334716797,26075,912066,34.97856184084372,387.5050413608551,468.5191099643707,25002.9375
wikidatawiki-20250601-pages-meta-history21.xml-p48862462p48923741.bz2,756.8640127182007,61197,790457,12.916597218817916,2116.08229470253,2566.5308859348297,35842.3515625
wikidatawiki-20250601-pages-meta-history10.xml-p13998368p14133840.bz2,1331.871576309204,75089,1469399,19.568765065455658,909.5311570167542,1055.135395526886,20186.21875
wikidatawiki-20250601-pages-meta-history19.xml-p37407075p37436583.bz2,757.8110427856445,28797,561777,19.508177935201584,1910.6783652305603,2699.776423215866,39648.828125
wikidatawiki-20250601-pages-meta-history20.xml-p45102356p45172829.bz2,757.8796091079712,70262,1073623,15.280279525205659,2738.4044942855835,3084.4198200702667,22054.0390625
wikidatawiki-20250601-pages-meta-history21.xml-p50392011p50480482.bz2,378.9598560333252,88301,1494000,16.919400686288945,1069.795916557312,1184.4911842346191,48936.35546875
wikidatawiki-20250601-pages-meta-history23.xml-p56469507p56487119.bz2,3778.508031845093,17218,312855,18.17022883029388,1760.4853811264038,2097.9411492347717,60281.859375
wikidatawiki-20250601-pages-meta-history27.xml-p105165680p105264251.bz2,498.05627059936523,94142,1486264,15.787469992139535,996.0654640197754,1141.0752234458923,26738.9453125
wikidatawiki-20250601-pages-meta-history23.xml-p56427022p56427214.bz2,4067.735152244568,188,23320,124.04255319148936,1797.2825260162354,1963.141223192215,52782.23046875
wikidatawiki-20250601-pages-meta-history19.xml-p38123517p38150938.bz2,759.0297269821167,27395,541144,19.75338565431648,1602.2650616168976,2209.9316103458405,27517.70703125
wikidatawiki-20250601-pages-meta-history17.xml-p29776721p29784829.bz2,883.914192199707,8046,661925,82.26758637832464,1545.9241330623627,1865.2005484104156,36246.01171875
wikidatawiki-20250601-pages-meta-history19.xml-p36081255p36113241.bz2,849.9959745407104,31902,623666,19.5494326374522,1689.4814538955688,2256.7702176570892,31353.51171875
wikidatawiki-20250601-pages-meta-history5.xml-p3339149p3369786.bz2,553.0549421310425,28546,1499805,52.539935542632946,997.4461963176727,1228.6703412532806,25466.1015625
wikidatawiki-20250601-pages-meta-history1.xml-p412p461.bz2,3067.554186820984,25,20058,802.32,1479.8996622562408,1514.1770446300507,86611.81640625
wikidatawiki-20250601-pages-meta-history24.xml-p61434981p61524148.bz2,553.2842044830322,87043,1486195,17.07426214629551,1803.0935897827148,1950.6740403175354,22594.12890625
wikidatawiki-20250601-pages-meta-history27.xml-p90886588p90985331.bz2,1043.3101902008057,98400,1047334,10.643638211382115,2538.753420352936,2808.700459241867,23064.1796875
wikidatawiki-20250601-pages-meta-history27.xml-p105852331p105930282.bz2,910.1582670211792,73761,1472658,19.96526619758409,1252.3855106830597,1253.7972762584686,35925.45703125
wikidatawiki-20250601-pages-meta-history15.xml-p26749874p26777958.bz2,819.5802698135376,27770,1469217,52.90662585523947,1543.0187728404999,2285.0676007270813,26274.43359375
wikidatawiki-20250601-pages-meta-history22.xml-p53406838p53465211.bz2,792.335675239563,58127,824317,14.181309890412374,2363.939694404602,2931.2670097351074,39853.58984375
wikidatawiki-20250601-pages-meta-history23.xml-p56675100p56675299.bz2,4409.02206993103,161,26431,164.16770186335404,1926.3907978534698,2243.146136522293,60676.375
wikidatawiki-20250601-pages-meta-history8.xml-p9800412p9910665.bz2,323.49448108673096,60555,1499885,24.768970357526214,644.6579139232635,837.3875923156738,29671.79296875
wikidatawiki-20250601-pages-meta-history10.xml-p15702933p15749787.bz2,286.33795833587646,45033,1497809,33.260253591810454,675.724250793457,939.0851788520813,36007.98828125
wikidatawiki-20250601-pages-meta-history26.xml-p81400300p81474230.bz2,547.0938692092896,73653,1493815,20.281794360039644,1782.3230557441711,2064.2563161849976,20434.8125
wikidatawiki-20250601-pages-meta-history27.xml-p96132463p96308975.bz2,558.0430879592896,172309,1488265,8.637186682065359,2701.0417041778564,2838.6801056861877,52968.453125
wikidatawiki-20250601-pages-meta-history20.xml-p43461269p43519904.bz2,766.340874671936,58249,859862,14.761832821164312,2802.235691308975,3366.585924386978,29065.5546875
wikidatawiki-20250601-pages-meta-history3.xml-p1926324p1947088.bz2,746.5665292739868,20325,1500618,73.83114391143911,1402.6612629890442,2099.5260198116302,39768.07421875
wikidatawiki-20250601-pages-meta-history5.xml-p4020683p4052077.bz2,561.7948446273804,29577,1498034,50.64861209723772,1116.6742825508118,1603.053790807724,29353.75
wikidatawiki-20250601-pages-meta-history25.xml-p70543347p70611281.bz2,678.7110118865967,67737,1136176,16.773343962679185,2876.566532611847,3299.312680244446,25399.0625
wikidatawiki-20250601-pages-meta-history27.xml-p98534825p98688294.bz2,519.2217845916748,120698,1181265,9.78694758819533,2050.2547166347504,2376.2109603881836,37424.60546875
wikidatawiki-20250601-pages-meta-history23.xml-p56905678p56924539.bz2,3606.61745262146,18783,370839,19.743331736144388,1806.9158492088318,1972.7434360980988,51372.671875
wikidatawiki-20250601-pages-meta-history8.xml-p10878392p11136391.bz2,304.59300327301025,77479,1499634,19.355360807444598,675.0620028972626,759.547114610672,40854.51953125
wikidatawiki-20250601-pages-meta-history12.xml-p18884497p18924742.bz2,433.26115131378174,36447,1481181,40.63931187752078,774.1667811870575,1067.2128112316132,53086.3359375
wikidatawiki-20250601-pages-meta-history23.xml-p56924540p56924869.bz2,4058.3767070770264,326,25645,78.66564417177914,1775.0723493099213,1949.6709549427032,33422.43359375
wikidatawiki-20250601-pages-meta-history11.xml-p17058458p17092219.bz2,505.71271896362305,20367,1498005,73.5505965532479,1020.4654898643494,1685.1282320022583,29318.1015625
wikidatawiki-20250601-pages-meta-history6.xml-p4999546p5028632.bz2,513.1587619781494,26297,1497972,56.963608016123516,1016.6027834415436,1533.519148349762,37583.5078125
wikidatawiki-20250601-pages-meta-history12.xml-p19824546p19876351.bz2,1281.7985181808472,46241,1468950,31.76726281871067,5465.49134016037,5672.94150519371,32803.43359375
wikidatawiki-20250601-pages-meta-history25.xml-p70956805p70960732.bz2,726.074779510498,3915,262215,66.97701149425288,1450.9177768230438,1885.069400548935,30586.69140625
wikidatawiki-20250601-pages-meta-history12.xml-p18192159p18256105.bz2,447.6502695083618,52170,1499242,28.737626988690817,1166.169231891632,1482.032112121582,37033.30859375
wikidatawiki-20250601-pages-meta-history27.xml-p103925511p104046141.bz2,454.06949615478516,95551,1422535,14.887703948676624,1353.6110079288483,1412.513030052185,53216.38671875
wikidatawiki-20250601-pages-meta-history17.xml-p31293564p31364691.bz2,497.05750942230225,70677,1497378,21.186213336729065,4435.301051616669,5516.95872426033,21920.17578125
wikidatawiki-20250601-pages-meta-history7.xml-p7561481p7608147.bz2,490.8053197860718,37482,1498411,39.97681553812497,858.8675615787506,1003.2500915527344,37663.19921875
wikidatawiki-20250601-pages-meta-history19.xml-p36998956p37028247.bz2,762.6823415756226,29142,567645,19.47858760551781,2114.181020259857,2801.429943084717,32861.91015625
wikidatawiki-20250601-pages-meta-history27.xml-p105774196p105852330.bz2,529.1593713760376,74464,1474409,19.80029275891706,763.7870969772339,856.6003634929657,53330.60546875
wikidatawiki-20250601-pages-meta-history26.xml-p80809718p80953354.bz2,772.9870882034302,142620,1461197,10.245386341326602,2480.0694637298584,2615.512125968933,39725.5703125
wikidatawiki-20250601-pages-meta-history27.xml-p115259964p115531209.bz2,682.899040222168,265974,1480506,5.566356109995714,2358.5922689437866,2432.2895011901855,29462.5
wikidatawiki-20250601-pages-meta-history19.xml-p38831731p38861959.bz2,782.6435375213623,30206,638917,21.151989670926305,1610.3653197288513,1840.5685980319977,36449.3359375
wikidatawiki-20250601-pages-meta-history23.xml-p57365365p57379262.bz2,3379.993571281433,13609,220590,16.209126313469028,1749.1240029335022,1894.2661225795746,51706.3828125
